stop_id,stop_name,stop_lat,stop_lon,platform_code,parent_station,location_type
008812245:1,Sint-Martens-Bodegem,50.86716,4.205081,1,008812245,0
008812245:2,Sint-Martens-Bodegem,50.86716,4.205081,2,008812245,0
008812252,Ternat,50.874522,4.16534,,,1
008812252:0,Ternat,50.874522,4.16534,,008812252,0
008812252:1,Ternat,50.874522,4.16534,1,008812252,0
008812252:2,Ternat,50.874522,4.16534,2,008812252,0
008812260,Essene-Lombeek,50.882451,4.115171,,,1
008812260:0,Essene-Lombeek,50.882451,4.115171,,008812260,0
008812260:1,Essene-Lombeek,50.882451,4.115171,1,008812260,0
008812260:2,Essene-Lombeek,50.882451,4.115171,2,008812260,0
008813003,Brussel-Centraal/Bruxelles-Central,50.845658,4.356801,,,1
008813003:0,Brussel-Centraal/Bruxelles-Central,50.845658,4.356801,,008813003,0
008813003:1,Brussel-Centraal/Bruxelles-Central,50.845658,4.356801,1,008813003,0
008813003:2,Brussel-Centraal/Bruxelles-Central,50.845658,4.356801,2,008813003,0
008813003:3,Brussel-Centraal/Bruxelles-Central,50.845658,4.356801,3,008813003,0
008813003:4,Brussel-Centraal/Bruxelles-Central,50.845658,4.356801,4,008813003,0
008813003:5,Brussel-Centraal/Bruxelles-Central,50.845658,4.356801,5,008813003,0
008813003:6,Brussel-Centraal/Bruxelles-Central,50.845658,4.356801,6,008813003,0
008813037,Brussel-Kapellekerk/Bruxelles-Chapelle,50.841127,4.347866,,,1
008813037:0,Brussel-Kapellekerk/Bruxelles-Chapelle,50.841127,4.347866,,008813037,0
008813037:1,Brussel-Kapellekerk/Bruxelles-Chapelle,50.841127,4.347866,1,008813037,0
008813037:2,Brussel-Kapellekerk/Bruxelles-Chapelle,50.841127,4.347866,2,008813037,0
008813037:3,Brussel-Kapellekerk/Bruxelles-Chapelle,50.841127,4.347866,3,008813037,0
008813037:4,Brussel-Kapellekerk/Bruxelles-Chapelle,50.841127,4.347866,4,008813037,0
008813037:5,Brussel-Kapellekerk/Bruxelles-Chapelle,50.841127,4.347866,5,008813037,0
008813037:6,Brussel-Kapellekerk/Bruxelles-Chapelle,50.841127,4.347866,6,008813037,0
008813045,Brussel-Congres/Bruxelles-Congrès,50.852067,4.362051,,,1
008813045:0,Brussel-Congres/Bruxelles-Congrès,50.852067,4.362051,,008813045,0
008813045:1,Brussel-Congres/Bruxelles-Congrès,50.852067,4.362051,1,008813045,0
008813045:2,Brussel-Congres/Bruxelles-Congrès,50.852067,4.362051,2,008813045,0
008813045:3,Brussel-Congres/Bruxelles-Congrès,50.852067,4.362051,3,008813045,0
008813045:4,Brussel-Congres/Bruxelles-Congrès,50.852067,4.362051,4,008813045,0
008813045:5,Brussel-Congres/Bruxelles-Congrès,50.852067,4.362051,5,008813045,0
008813045:6,Brussel-Congres/Bruxelles-Congrès,50.852067,4.362051,6,008813045,0
008814001,Brussel-Zuid/Bruxelles-Midi,50.835707,4.336531,,,1
008814001:0,Brussel-Zuid/Bruxelles-Midi,50.835707,4.336531,,008814001,0
008814001:1,Brussel-Zuid/Bruxelles-Midi,50.835707,4.336531,1,008814001,0
008814001:2,Brussel-Zuid/Bruxelles-Midi,50.835707,4.336531,2,008814001,0
008814001:3,Brussel-Zuid/Bruxelles-Midi,50.835707,4.336531,3,008814001,0
008814001:4,Brussel-Zuid/Bruxelles-Midi,50.835707,4.336531,4,008814001,0
008814001:5,Brussel-Zuid/Bruxelles-Midi,50.835707,4.336531,5,008814001,0
008814001:6,Brussel-Zuid/Bruxelles-Midi,50.835707,4.336531,6,008814001,0
008814001:7,Brussel-Zuid/Bruxelles-Midi,50.835707,4.336531,7,008814001,0
008814001:8,Brussel-Zuid/Bruxelles-Midi,50.835707,4.336531,8,008814001,0
008814001:9,Brussel-Zuid/Bruxelles-Midi,50.835707,4.336531,9,008814001,0
008814001:10,Brussel-Zuid/Bruxelles-Midi,50.835707,4.336531,10,008814001,0
008814001:11,Brussel-Zuid/Bruxelles-Midi,50.835707,4.336531,11,008814001,0
008814001:12,Brussel-Zuid/Bruxelles-Midi,50.835707,4.336531,12,008814001,0
008814001:13,Brussel-Zuid/Bruxelles-Midi,50.835707,4.336531,13,008814001,0
008814001:14,Brussel-Zuid/Bruxelles-Midi,50.835707,4.336531,14,008814001,0
008814001:15,Brussel-Zuid/Bruxelles-Midi,50.835707,4.336531,15,008814001,0
008814001:16,Brussel-Zuid/Bruxelles-Midi,50.835707,4.336531,16,008814001,0
008814001:17,Brussel-Zuid/Bruxelles-Midi,50.835707,4.336531,17,008814001,0
008814001:18,Brussel-Zuid/Bruxelles-Midi,50.835707,4.336531,18,008814001,0
008814001:19,Brussel-Zuid/Bruxelles-Midi,50.835707,4.336531,19,008814001,0
008814001:20,Brussel-Zuid/Bruxelles-Midi,50.835707,4.336531,20,008814001,0
008814001:21,Brussel-Zuid/Bruxelles-Midi,50.835707,4.336531,21,008814001,0
008814118,Vorst-Oost/Forest-Est,50.810195,4.320943,,,1
008814118:0,Vorst-Oost/Forest-Est,50.810195,4.320943,,008814118,0
008814118:1,Vorst-Oost/Forest-Est,50.810195,4.320943,1,008814118,0
008814118:2,Vorst-Oost/Forest-Est,50.810195,4.320943,2,008814118,0
008814126,Ukkel-Stalle/Uccle-Stalle,50.802411,4.323901,,,1
008814126:0,Ukkel-Stalle/Uccle-Stalle,50.802411,4.323901,,008814126,0
008814126:1,Ukkel-Stalle/Uccle-Stalle,50.802411,4.323901,1,008814126,0
008814126:2,Ukkel-Stalle/Uccle-Stalle,50.802411,4.323901,2,008814126,0
008814134,Ukkel-Kalevoet/Uccle-Calevoet,50.791749,4.332207,,,1
008814134:0,Ukkel-Kalevoet/Uccle-Calevoet,50.791749,4.332207,,008814134,0
008814134:1,Ukkel-Kalevoet/Uccle-Calevoet,50.791749,4.332207,1,008814134,0
008814134:2,Ukkel-Kalevoet/Uccle-Calevoet,50.791749,4.332207,2,008814134,0
008814142,Linkebeek,50.773681,4.339434,,,1
008814142:0,Linkebeek,50.773681,4.339434,,008814142,0
008814142:1,Linkebeek,50.773681,4.339434,1,008814142,0
008814142:2,Linkebeek,50.773681,4.339434,2,008814142,0
008814159,Holleken,50.767631,4.353952,,,1
008814159:0,Holleken,50.767631,4.353952,,008814159,0
008814159:1,Holleken,50.767631,4.353952,1,008814159,0
008814159:2,Holleken,50.767631,4.353952,2,008814159,0
008814167,Sint-Genesius-Rode,50.74781,4.361997,,,1
008814167:0,Sint-Genesius-Rode,50.74781,4.361997,,008814167,0
008814167:1,Sint-Genesius-Rode,50.74781,4.361997,1,008814167,0
008814167:2,Sint-Genesius-Rode,50.74781,4.361997,2,008814167,0
008814175,De Hoek,50.738812,4.370717,,,1
008814175:0,De Hoek,50.738812,4.370717,,008814175,0
008814175:1,De Hoek,50.738812,4.370717,1,008814175,0
008814175:2,De Hoek,50.738812,4.370717,2,008814175,0
008814209,Nivelles,50.599641,4.335065,,,1
008814209:0,Nivelles,50.599641,4.335065,,008814209,0
008814209:1,Nivelles,50.599641,4.335065,1,008814209,0
008814209:2,Nivelles,50.599641,4.335065,2,008814209,0
008814209:3,Nivelles,50.599641,4.335065,3,008814209,0
008814209:A,Nivelles,50.599641,4.335065,A,008814209,0
008814209:B,Nivelles,50.599641,4.335065,B,008814209,0
008814209:C,Nivelles,50.599641,4.335065,C,008814209,0
008814241,Lillois,50.645423,4.365368,,,1
008814241:0,Lillois,50.645423,4.365368,,008814241,0
008814241:1,Lillois,50.645423,4.365368,1,008814241,0
008814241:2,Lillois,50.645423,4.365368,2,008814241,0
008814258,Braine-l'Alleud,50.684778,4.375526,,,1
008814258:0,Braine-l'Alleud,50.684778,4.375526,,008814258,0
008814258:1,Braine-l'Alleud,50.684778,4.375526,1,008814258,0
008814258:2,Braine-l'Alleud,50.684778,4.375526,2,008814258,0
008814266,Waterloo,50.715422,4.383481,,,1
008814266:0,Waterloo,50.715422,4.383481,,008814266,0
008814266:1,Waterloo,50.715422,4.383481,1,008814266,0
008814266:2,Waterloo,50.715422,4.383481,2,008814266,0
008814308,Halle,50.733931,4.240634,,,1
008814308:0,Halle,50.733931,4.240634,,008814308,0
008814308:1,Halle,50.733931,4.240634,1,008814308,0
008814308:2,Halle,50.733931,4.240634,2,008814308,0
008814308:3,Halle,50.733931,4.240634,3,008814308,0
008814308:4,Halle,50.733931,4.240634,4,008814308,0
008814308:5,Halle,50.733931,4.240634,5,008814308,0
008814332,Lembeek,50.715107,4.221577,,,1
008814332:0,Lembeek,50.715107,4.221577,,008814332,0
008814332:1,Lembeek,50.715107,4.221577,1,008814332,0
008814332:2,Lembeek,50.715107,4.221577,2,008814332,0
008814340,Buizingen,50.751577,4.258558,,,1
008814340:0,Buizingen,50.751577,4.258558,,008814340,0
008814340:1,Buizingen,50.751577,4.258558,1,008814340,0
008814340:2,Buizingen,50.751577,4.258558,2,008814340,0
008814357,Lot,50.766364,4.273696,,,1
008814357:0,Lot,50.766364,4.273696,,008814357,0
008814357:1,Lot,50.766364,4.273696,1,008814357,0
008814357:2,Lot,50.766364,4.273696,2,008814357,0
008814365,Ruisbroek,50.79183,4.295333,,,1
008814365:0,Ruisbroek,50.79183,4.295333,,008814365,0
008814365:1,Ruisbroek,50.79183,4.295333,1,008814365,0
008814365:2,Ruisbroek,50.79183,4.295333,2,008814365,0
008814373,Vorst-Zuid/Forest-Midi,50.809215,4.309167,,,1
008814373:0,Vorst-Zuid/Forest-Midi,50.809215,4.309167,,008814373,0
008814373:1,Vorst-Zuid/Forest-Midi,50.809215,4.309167,1,008814373,0
008814373:2,Vorst-Zuid/Forest-Midi,50.809215,4.309167,2,008814373,0
008814415,Huizingen,50.7519,4.266487,,,1
008814415:0,Huizingen,50.7519,4.266487,,008814415,0
008814415:1,Huizingen,50.7519,4.266487,1,008814415,0
008814415:2,Huizingen,50.7519,4.266487,2,008814415,0
008814423,Beersel,50.766616,4.302605,,,1
008814423:0,Beersel,50.766616,4.302605,,008814423,0
008814423:1,Beersel,50.766616,4.302605,1,008814423,0
008814423:2,Beersel,50.766616,4.302605,2,008814423,0
008814431,Moensberg,50.77832,4.330733,,,1
008814431:0,Moensberg,50.77832,4.330733,,008814431,0
008814431:1,Moensberg,50.77832,4.330733,1,008814431,0
008814431:2,Moensberg,50.77832,4.330733,2,008814431,0
008814449,Sint-Job,50.79441,4.362761,,,1
008814449:0,Sint-Job,50.79441,4.362761,,008814449,0
008814449:1,Sint-Job,50.79441,4.362761,1,008814449,0
008814449:2,Sint-Job,50.79441,4.362761,2,008814449,0
008814456,Boondaal/Boondael,50.801665,4.393387,,,1
008814456:0,Boondaal/Boondael,50.801665,4.393387,,008814456,0
008814456:1,Boondaal/Boondael,50.801665,4.393387,1,008814456,0
008814456:2,Boondaal/Boondael,50.801665,4.393387,2,008814456,0
008814464,Diesdelle/Vivier d'Oie,50.796145,4.374052,,,1
008814464:0,Diesdelle/Vivier d'Oie,50.796145,4.374052,,008814464,0
008814464:1,Diesdelle/Vivier d'Oie,50.796145,4.374052,1,008814464,0
008814464:2,Diesdelle/Vivier d'Oie,50.796145,4.374052,2,008814464,0
008815040,Brussel-West/Bruxelles-Ouest,50.848552,4.321042,,,1
008815040:0,Brussel-West/Bruxelles-Ouest,50.848552,4.321042,,008815040,0
008815040:1,Brussel-West/Bruxelles-Ouest,50.848552,4.321042,1,008815040,0
008815040:2,Brussel-West/Bruxelles-Ouest,50.848552,4.321042,2,008815040,0
008819406,Brussel-Nat-Luchthaven/Bruxelles-Nat-Aéroport,50.896456,4.482075,,,1
008819406:0,Brussel-Nat-Luchthaven/Bruxelles-Nat-Aéroport,50.896456,4.482075,,008819406,0
008819406:1,Brussel-Nat-Luchthaven/Bruxelles-Nat-Aéroport,50.896456,4.482075,1,008819406,0
008819406:2,Brussel-Nat-Luchthaven/Bruxelles-Nat-Aéroport,50.896456,4.482075,2,008819406,0
008819406:3,Brussel-Nat-Luchthaven/Bruxelles-Nat-Aéroport,50.896456,4.482075,3,008819406,0
008821006,Antwerpen-Centraal,51.2172,4.421101,,,1
008821006:0,Antwerpen-Centraal,51.2172,4.421101,,008821006,0
008821006:1,Antwerpen-Centraal,51.2172,4.421101,1,008821006,0
008821006:2,Antwerpen-Centraal,51.2172,4.421101,2,008821006,0
008821006:3,Antwerpen-Centraal,51.2172,4.421101,3,008821006,0
008821006:4,Antwerpen-Centraal,51.2172,4.421101,4,008821006,0
008821006:5,Antwerpen-Centraal,51.2172,4.421101,5,008821006,0
008821006:6,Antwerpen-Centraal,51.2172,4.421101,6,008821006,0
008821006:7,Antwerpen-Centraal,51.2172,4.421101,7,008821006,0
008821006:8,Antwerpen-Centraal,51.2172,4.421101,8,008821006,0
008821006:9,Antwerpen-Centraal,51.2172,4.421101,9,008821006,0
008821006:10,Antwerpen-Centraal,51.2172,4.421101,10,008821006,0
008821006:11,Antwerpen-Centraal,51.2172,4.421101,11,008821006,0
008821006:12,Antwerpen-Centraal,51.2172,4.421101,12,008821006,0
008821006:13,Antwerpen-Centraal,51.2172,4.421101,13,008821006,0
008821006:14,Antwerpen-Centraal,51.2172,4.421101,14,008821006,0
008821006:15,Antwerpen-Centraal,51.2172,4.421101,15,008821006,0
008821006:16,Antwerpen-Centraal,51.2172,4.421101,16,008821006,0
008821006:17,Antwerpen-Centraal,51.2172,4.421101,17,008821006,0
008821006:18,Antwerpen-Centraal,51.2172,4.421101,18,008821006,0
008821006:19,Antwerpen-Centraal,51.2172,4.421101,19,008821006,0
008821006:20,Antwerpen-Centraal,51.2172,4.421101,20,008821006,0
008821006:21,Antwerpen-Centraal,51.2172,4.421101,21,008821006,0
008821006:22,Antwerpen-Centraal,51.2172,4.421101,22,008821006,0
008821006:23,Antwerpen-Centraal,51.2172,4.421101,23,008821006,0
008821006:24,Antwerpen-Centraal,51.2172,4.421101,24,008821006,0
008821022,Antwerpen-Oost,51.207357,4.436392,,,1
008821022:0,Antwerpen-Oost,51.207357,4.436392,,008821022,0
008821048,Antwerpen-Haven,51.289968,4.379086,,,1
008821048:0,Antwerpen-Haven,51.289968,4.379086,,008821048,0
008821063,Antwerpen-Luchtbal,51.244132,4.425029,,,1
008821063:0,Antwerpen-Luchtbal,51.244132,4.425029,,008821063,0
008821063:1,Antwerpen-Luchtbal,51.244132,4.425029,1,008821063,0
008821063:2,Antwerpen-Luchtbal,51.244132,4.425029,2,008821063,0
008821071,Ekeren,51.281626,4.434154,,,1
008821071:0,Ekeren,51.281626,4.434154,,008821071,0
008821071:1,Ekeren,51.281626,4.434154,1,008821071,0
008821071:2,Ekeren,51.281626,4.434154,2,008821071,0
008821089,Antwerpen-Noorderdokken,51.261643,4.427906,,,1
008821089:0,Antwerpen-Noorderdokken,51.261643,4.427906,,008821089,0
008821089:1,Antwerpen-Noorderdokken,51.261643,4.427906,1,008821089,0
008821089:2,Antwerpen-Noorderdokken,51.261643,4.427906,2,008821089,0
008821105,Noorderkempen,51.356838,4.632204,,,1
008821105:0,Noorderkempen,51.356838,4.632204,,008821105,0
008821105:1,Noorderkempen,51.356838,4.632204,1,008821105,0
008821121,Antwerpen-Berchem,51.19923,4.432221,,,1
008821121:0,Antwerpen-Berchem,51.19923,4.432221,,008821121,0
008821121:1,Antwerpen-Berchem,51.19923,4.432221,1,008821121,0
008821121:2,Antwerpen-Berchem,51.19923,4.432221,2,008821121,0
008821121:3,Antwerpen-Berchem,51.19923,4.432221,3,008821121,0
008821121:4,Antwerpen-Berchem,51.19923,4.432221,4,008821121,0
008821121:5,Antwerpen-Berchem,51.19923,4.432221,5,008821121,0
008821121:6,Antwerpen-Berchem,51.19923,4.432221,6,008821121,0
008821121:7,Antwerpen-Berchem,51.19923,4.432221,7,008821121,0
008821121:8,Antwerpen-Berchem,51.19923,4.432221,8,008821121,0
008821121:9,Antwerpen-Berchem,51.19923,4.432221,9,008821121,0
008821121:10,Antwerpen-Berchem,51.19923,4.432221,10,008821121,0
008821147,Mortsel,51.18296,4.448437,,,1
008821147:0,Mortsel,51.18296,4.448437,,008821147,0
008821147:1,Mortsel,51.18296,4.448437,1,008821147,0
008821147:2,Mortsel,51.18296,4.448437,2,008821147,0
008821154,Mortsel-Deurnesteenweg,51.183023,4.446514,,,1
008821154:0,Mortsel-Deurnesteenweg,51.183023,4.446514,,008821154,0
008821154:1,Mortsel-Deurnesteenweg,51.183023,4.446514,1,008821154,0
008821154:2,Mortsel-Deurnesteenweg,51.183023,4.446514,2,008821154,0
008821196,Antwerpen-Zuid,51.197828,4.390259,,,1
008821196:0,Antwerpen-Zuid,51.197828,4.390259,,008821196,0
008821196:1,Antwerpen-Zuid,51.197828,4.390259,1,008821196,0
008821196:2,Antwerpen-Zuid,51.197828,4.390259,2,008821196,0
008821196:3,Antwerpen-Zuid,51.197828,4.390259,3,008821196,0
008821196:4,Antwerpen-Zuid,51.197828,4.390259,4,008821196,0
008821238,Mortsel-Oude God,51.171256,4.455737,,,1
008821238:0,Mortsel-Oude God,51.171256,4.455737,,008821238,0
008821238:1,Mortsel-Oude God,51.171256,4.455737,1,008821238,0
008821238:2,Mortsel-Oude God,51.171256,4.455737,2,008821238,0
008821246,Mortsel-Liersesteenweg,51.169027,4.468843,,,1
008821246:0,Mortsel-Liersesteenweg,51.169027,4.468843,,008821246,0
008821246:1,Mortsel-Liersesteenweg,51.169027,4.468843,1,008821246,0
008821246:2,Mortsel-Liersesteenweg,51.169027,4.468843,2,008821246,0
008821311,Kontich,51.134023,4.476358,,,1
008821311:0,Kontich,51.134023,4.476358,,008821311,0
008821311:1,Kontich,51.134023,4.476358,1,008821311,0
008821311:2,Kontich,51.134023,4.476358,2,008821311,0
008821311:3,Kontich,51.134023,4.476358,3,008821311,0
008821311:4,Kontich,51.134023,4.476358,4,008821311,0
008821337,Hove,51.154114,4.465157,,,1
008821337:0,Hove,51.154114,4.465157,,008821337,0
008821337:1,Hove,51.154114,4.465157,1,008821337,0
008821337:2,Hove,51.154114,4.465157,2,008821337,0
008821402,Essen,51.462767,4.451314,,,1
008821402:0,Essen,51.462767,4.451314,,008821402,0
008821402:1,Essen,51.462767,4.451314,1,008821402,0
008821402:2,Essen,51.462767,4.451314,2,008821402,0
008821402:3,Essen,51.462767,4.451314,3,008821402,0
008821436,Wildert,51.428087,4.46335,,,1
008821436:0,Wildert,51.428087,4.46335,,008821436,0
008821436:1,Wildert,51.428087,4.46335,1,008821436,0
008821436:2,Wildert,51.428087,4.46335,2,008821436,0
008821444,Kalmthout,51.391177,4.46682,,,1
008821444:0,Kalmthout,51.391177,4.46682,,008821444,0
008821444:1,Kalmthout,51.391177,4.46682,1,008821444,0
008821444:2,Kalmthout,51.391177,4.46682,2,008821444,0
008821451,Kijkuit,51.378664,4.467315,,,1
008821451:0,Kijkuit,51.378664,4.467315,,008821451,0
008821451:1,Kijkuit,51.378664,4.467315,1,008821451,0
008821451:2,Kijkuit,51.378664,4.467315,2,008821451,0
008821519,Heide,51.364623,4.460483,,,1
008821519:0,Heide,51.364623,4.460483,,008821519,0
008821519:1,Heide,51.364623,4.460483,1,008821519,0
008821519:2,Heide,51.364623,4.460483,2,008821519,0
008821535,Kapellen,51.313528,4.432661,,,1
008821535:0,Kapellen,51.313528,4.432661,,008821535,0
008821535:1,Kapellen,51.313528,4.432661,1,008821535,0
008821535:2,Kapellen,51.313528,4.432661,2,008821535,0
008821543,Sint-Mariaburg,51.291658,4.4349,,,1
008821543:0,Sint-Mariaburg,51.291658,4.4349,,008821543,0
008821543:1,Sint-Mariaburg,51.291658,4.4349,1,008821543,0
008821543:2,Sint-Mariaburg,51.291658,4.4349,2,008821543,0
008821600,Lier,51.135758,4.560614,,,1
008821600:0,Lier,51.135758,4.560614,,008821600,0
008821600:1,Lier,51.135758,4.560614,1,008821600,0
008821600:2,Lier,51.135758,4.560614,2,008821600,0
008821600:3,Lier,51.135758,4.560614,3,008821600,0
008821600:4,Lier,51.135758,4.560614,4,008821600,0
008821634,Boechout,51.16348,4.494489,,,1
008821634:0,Boechout,51.16348,4.494489,,008821634,0
008821634:1,Boechout,51.16348,4.494489,1,008821634,0
008821634:2,Boechout,51.16348,4.494489,2,008821634,0
008821659,Kessel,51.151057,4.618459,,,1
008821659:0,Kessel,51.151057,4.618459,,008821659,0
008821659:1,Kessel,51.151057,4.618459,1,008821659,0
008821659:2,Kessel,51.151057,4.618459,2,008821659,0
008821667,Nijlen,51.15984,4.666588,,,1
008821667:0,Nijlen,51.15984,4.666588,,008821667,0
008821667:1,Nijlen,51.15984,4.666588,1,008821667,0
008821667:2,Nijlen,51.15984,4.666588,2,008821667,0
008821709,Wolfstee,51.168361,4.786144,,,1
008821709:0,Wolfstee,51.168361,4.786144,,008821709,0
008821709:1,Wolfstee,51.168361,4.786144,1,008821709,0
008821709:2,Wolfstee,51.168361,4.786144,2,008821709,0
008821717,Herentals,51.181513,4.829535,,,1
008821717:0,Herentals,51.181513,4.829535,,008821717,0
008821717:1,Herentals,51.181513,4.829535,1,008821717,0
008821717:2,Herentals,51.181513,4.829535,2,008821717,0
008821717:3,Herentals,51.181513,4.829535,3,008821717,0
008821717:4,Herentals,51.181513,4.829535,4,008821717,0
008821717:5,Herentals,51.181513,4.829535,5,008821717,0
008821725,Bouwel,51.165764,4.746511,,,1
008821725:0,Bouwel,51.165764,4.746511,,008821725,0
008821725:1,Bouwel,51.165764,4.746511,1,008821725,0
008821725:2,Bouwel,51.165764,4.746511,2,008821725,0
008821816,Berlaar,51.113662,4.638811,,,1
008821816:0,Berlaar,51.113662,4.638811,,008821816,0
008821816:1,Berlaar,51.113662,4.638811,1,008821816,0
008821816:2,Berlaar,51.113662,4.638811,2,008821816,0
008821824,Melkouwen,51.094938,4.671532,,,1
008821824:0,Melkouwen,51.094938,4.671532,,008821824,0
008821824:1,Melkouwen,51.094938,4.671532,1,008821824,0
008821824:2,Melkouwen,51.094938,4.671532,2,008821824,0
008821832,Heist-op-den-Berg,51.074146,4.708235,,,1
008821832:0,Heist-op-den-Berg,51.074146,4.708235,,008821832,0
008821832:1,Heist-op-den-Berg,51.074146,4.708235,1,008821832,0
008821832:2,Heist-op-den-Berg,51.074146,4.708235,2,008821832,0
008821857,Booischot,51.037344,4.773478,,,1
008821857:0,Booischot,51.037344,4.773478,,008821857,0
008821857:1,Booischot,51.037344,4.773478,1,008821857,0
008821857:2,Booischot,51.037344,4.773478,2,008821857,0
008821865,Begijnendijk,51.021972,4.800338,,,1
008821865:0,Begijnendijk,51.021972,4.800338,,008821865,0
008821865:1,Begijnendijk,51.021972,4.800338,1,008821865,0
008821865:2,Begijnendijk,51.021972,4.800338,2,008821865,0
008821907,Turnhout,51.322032,4.937415,,,1
008821907:0,Turnhout,51.322032,4.937415,,008821907,0
008821907:1,Turnhout,51.322032,4.937415,1,008821907,0
008821907:2,Turnhout,51.322032,4.937415,2,008821907,0
008821964,Tielen,51.241021,4.893089,,,1
008821964:0,Tielen,51.241021,4.893089,,008821964,0
008821964:1,Tielen,51.241021,4.893089,1,008821964,0
008821964:2,Tielen,51.241021,4.893089,2,008821964,0
008822004,Mechelen,51.017648,4.482785,,,1
008822004:0,Mechelen,51.017648,4.482785,,008822004,0
008822004:1,Mechelen,51.017648,4.482785,1,008822004,0
008822004:2,Mechelen,51.017648,4.482785,2,008822004,0
008822004:3,Mechelen,51.017648,4.482785,3,008822004,0
008822004:4,Mechelen,51.017648,4.482785,4,008822004,0
008822004:5,Mechelen,51.017648,4.482785,5,008822004,0
008822004:6,Mechelen,51.017648,4.482785,6,008822004,0
008822004:7,Mechelen,51.017648,4.482785,7,008822004,0
008822004:8,Mechelen,51.017648,4.482785,8,008822004,0
008822004:9,Mechelen,51.017648,4.482785,9,008822004,0
008822004:10,Mechelen,51.017648,4.482785,10,008822004,0
008822053,Kapelle-op-den-Bos,51.010843,4.359121,,,1
008822053:0,Kapelle-op-den-Bos,51.010843,4.359121,,008822053,0
008822053:1,Kapelle-op-den-Bos,51.010843,4.359121,1,008822053,0
008822053:2,Kapelle-op-den-Bos,51.010843,4.359121,2,008822053,0
008822111,Londerzeel,51.009091,4.299073,,,1
008822111:0,Londerzeel,51.009091,4.299073,,008822111,0
008822111:1,Londerzeel,51.009091,4.299073,1,008822111,0
008822111:2,Londerzeel,51.009091,4.299073,2,008822111,0
008822137,Malderen,51.014484,4.22911,,,1
008822137:0,Malderen,51.014484,4.22911,,008822137,0
008822137:1,Malderen,51.014484,4.22911,1,008822137,0
008822137:2,Malderen,51.014484,4.22911,2,008822137,0
008822145,Buggenhout,51.016291,4.201666,,,1
008822145:0,Buggenhout,51.016291,4.201666,,008822145,0
008822145:1,Buggenhout,51.016291,4.201666,1,008822145,0
008822145:2,Buggenhout,51.016291,4.201666,2,008822145,0
008822160,Baasrode-Zuid,51.019437,4.153492,,,1
008822160:0,Baasrode-Zuid,51.019437,4.153492,,008822160,0
008822160:1,Baasrode-Zuid,51.019437,4.153492,1,008822160,0
008822160:2,Baasrode-Zuid,51.019437,4.153492,2,008822160,0
008822210,Duffel,51.091243,4.493186,,,1
008822210:0,Duffel,51.091243,4.493186,,008822210,0
008822210:1,Duffel,51.091243,4.493186,1,008822210,0
008822210:2,Duffel,51.091243,4.493186,2,008822210,0
008822210:3,Duffel,51.091243,4.493186,3,008822210,0
008822210:4,Duffel,51.091243,4.493186,4,008822210,0
008822228,Sint-Katelijne-Waver,51.069975,4.496116,,,1
008822228:0,Sint-Katelijne-Waver,51.069975,4.496116,,008822228,0
008822228:1,Sint-Katelijne-Waver,51.069975,4.496116,1,008822228,0
008822228:2,Sint-Katelijne-Waver,51.069975,4.496116,2,008822228,0
008822228:3,Sint-Katelijne-Waver,51.069975,4.496116,3,008822228,0
008822228:4,Sint-Katelijne-Waver,51.069975,4.496116,4,008822228,0
008822251,Weerde,50.977449,4.470937,,,1
008822251:0,Weerde,50.977449,4.470937,,008822251,0
008822251:1,Weerde,50.977449,4.470937,1,008822251,0
008822251:2,Weerde,50.977449,4.470937,2,008822251,0
008822251:3,Weerde,50.977449,4.470937,3,008822251,0
008822251:4,Weerde,50.977449,4.470937,4,008822251,0
008822269,Eppegem,50.9584,4.45749,,,1
008822269:0,Eppegem,50.9584,4.45749,,008822269,0
008822269:1,Eppegem,50.9584,4.45749,1,008822269,0
008822269:2,Eppegem,50.9584,4.45749,2,008822269,0
008822269:3,Eppegem,50.9584,4.45749,3,008822269,0
008822269:4,Eppegem,50.9584,4.45749,4,008822269,0
008822277,Hofstade,50.988658,4.498336,,,1
008822277:0,Hofstade,50.988658,4.498336,,008822277,0
008822277:1,Hofstade,50.988658,4.498336,1,008822277,0
008822277:2,Hofstade,50.988658,4.498336,2,008822277,0
008822343,Mechelen-Nekkerspoel,51.029883,4.489914,,,1
008822343:0,Mechelen-Nekkerspoel,51.029883,4.489914,,008822343,0
008822343:1,Mechelen-Nekkerspoel,51.029883,4.489914,1,008822343,0
008822343:2,Mechelen-Nekkerspoel,51.029883,4.489914,2,008822343,0
008822343:3,Mechelen-Nekkerspoel,51.029883,4.489914,3,008822343,0
008822343:4,Mechelen-Nekkerspoel,51.029883,4.489914,4,008822343,0
008822426,Muizen,51.008201,4.513843,,,1
008822426:0,Muizen,51.008201,4.513843,,008822426,0
008822426:1,Muizen,51.008201,4.513843,1,008822426,0
008822426:2,Muizen,51.008201,4.513843,2,008822426,0
008822426:3,Muizen,51.008201,4.513843,3,008822426,0
008822426:4,Muizen,51.008201,4.513843,4,008822426,0
008822459,Hever,50.997791,4.537637,,,1
008822459:0,Hever,50.997791,4.537637,,008822459,0
008822459:1,Hever,50.997791,4.537637,1,008822459,0
008822459:2,Hever,50.997791,4.537637,2,008822459,0
008822475,Boortmeerbeek,50.981853,4.5739,,,1
008822475:0,Boortmeerbeek,50.981853,4.5739,,008822475,0
