route_id,service_id,trip_id
IC1520,6476,IC152064761
IC1620,6477,IC162064771
IC1720,6478,IC172064781
IC2003,6480,IC200364801
IC2912,6481,IC291264811
IC2934,6482,IC293464821
IC4231,6483,IC423164831
L1576,6484,L157664841
L4878,6485,L487864851
L4879,6486,L487964861
L4880,6487,L488064871
IC1744,6479,IC174464791
L1996,6488,L199664881
IC545,6489,IC54564891
IC2044,6490,IC204464901
P7572,6491,P757264911
IC2216,6492,IC221664921
IC2217,6493,IC221764931
IC2218,6494,IC221864941
IC2219,6495,IC221964951
IC2220,6496,IC222064961
IC2221,6497,IC222164971
IC2237,6498,IC223764981
IC2238,6499,IC223864991
IC2239,6500,IC223965001
IC2240,6501,IC224065011
IC2241,6502,IC224165021
IC2242,6503,IC224265031
IC2243,6504,IC224365041
IC2304,6505,IC230465051
IC2305,6506,IC230565061
IC2306,6507,IC230665071
IC2316,6508,IC231665081
IC2317,6509,IC231765091
IC2318,6510,IC231865101
IC2319,6511,IC231965111
IC3129,6512,IC312965121
IC3130,6513,IC313065131
IC3131,6514,IC313165141
IC3614,6515,IC361465151
IC3615,6516,IC361565161
IC3616,6517,IC361665171
IC3617,6518,IC361765181
IC3618,6519,IC361865191
IC3619,6520,IC361965201
IC3620,6521,IC362065211
IC3638,6522,IC363865221
IC3639,6523,IC363965231
IC3640,6524,IC364065241
IC3641,6525,IC364165251
IC3642,6526,IC364265261
IC3643,6527,IC364365271
IC3644,6528,IC364465281
IC3645,6529,IC364565291
IC3728,6530,IC372865301
IC3729,6531,IC372965311
IC3730,6532,IC373065321
IC3731,6533,IC373165331
IC3732,6534,IC373265341
IC3733,6535,IC373365351
IC3734,6536,IC373465361
IC3735,6537,IC373565371
ICT6711,6538,ICT671165381
ICT6712,6539,ICT671265391
L887,6540,L88765401
L888,6541,L88865411
L889,6542,L88965421
L890,6543,L89065431
L891,6544,L89165441
L892,6545,L89265451
L4856,6546,L485665461
L4858,6547,L485865471
L4860,6548,L486065481
L4862,6549,L486265491
L4864,6550,L486465501
L4866,6551,L486665511
L4868,6552,L486865521
L4870,6553,L487065531
L4879,6554,L487965541
L4881,6555,L488165551
L4883,6556,L488365561
L4885,6557,L488565571
L4887,6558,L488765581
L4889,6559,L488965591
L4891,6560,L489165601
L4893,6561,L489365611
L5676,6562,L567665621
IC2206,6563,IC220665631
IC2207,6564,IC220765641
IC2208,6565,IC220865651
IC2209,6566,IC220965661
IC2210,6567,IC221065671
IC2211,6568,IC221165681
IC2212,6569,IC221265691
IC2213,6570,IC221365701
IC2214,6571,IC221465711
IC2215,6572,IC221565721
IC2227,6573,IC222765731
IC2228,6574,IC222865741
IC2229,6575,IC222965751
IC2230,6576,IC223065761
IC2231,6577,IC223165771
IC2232,6578,IC223265781
IC2233,6579,IC223365791
IC2234,6580,IC223465801
IC2235,6581,IC223565811
IC2236,6582,IC223665821
IC2906,6583,IC290665831
IC2907,6584,IC290765841
IC2908,6585,IC290865851
IC2909,6586,IC290965861
IC2910,6587,IC291065871
IC3604,6588,IC360465881
IC3605,6589,IC360565891
IC3606,6590,IC360665901
IC3607,6591,IC360765911
IC3608,6592,IC360865921
IC3609,6593,IC360965931
IC3610,6594,IC361065941
IC3611,6595,IC361165951
IC3612,6596,IC361265961
IC3613,6597,IC361365971
IC3628,6598,IC362865981
IC3629,6599,IC362965991
IC3630,6600,IC363066001
IC3631,6601,IC363166011
IC3632,6602,IC363266021
IC3633,6603,IC363366031
IC3634,6604,IC363466041
IC3635,6605,IC363566051
IC3636,6606,IC363666061
IC3637,6607,IC363766071
L876,6608,L87666081
L877,6609,L87766091
L878,6610,L87866101
L879,6611,L87966111
L881,6612,L88166121
L882,6613,L88266131
L883,6614,L88366141
L884,6615,L88466151
L885,6616,L88566161
L886,6617,L88666171
IC1729,6618,IC172966181
IC1730,6619,IC173066191
IC1731,6620,IC173166201
IC1733,6621,IC173366211
IC3305,6622,IC330566221
IC3729,6623,IC372966231
IC3730,6624,IC373066241
IC3731,6625,IC373166251
IC3732,6626,IC373266261
IC3733,6627,IC373366271
IC3734,6628,IC373466281
IC545,6629,IC54566291
IC1735,6630,IC173566301
IC1736,6631,IC173666311
IC1737,6632,IC173766321
IC1738,6633,IC173866331
L4258,6634,L425866341
L4259,6635,L425966351
L4260,6636,L426066361
L4261,6637,L426166371
L4262,6638,L426266381
L4263,6639,L426366391
L4264,6640,L426466401
L4265,6641,L426566411
L4266,6642,L426666421
L4267,6643,L426766431
L4268,6644,L426866441
L4269,6645,L426966451
L4255,6646,L425566461
L4256,6647,L425666471
L4257,6648,L425766481
IC545,6649,IC54566491
IC90,6650,IC9066501
IC91,6651,IC9166511
IC96,6652,IC9666521
IC97,6653,IC9766531
IC527,6654,IC52766541
IC2107,6655,IC210766551
IC2112,6656,IC211266561
IC2120,6657,IC212066571
IC2139,6658,IC213966581
IC2140,6659,IC214066591
IC2144,6660,IC214466601
IC2641,6661,IC264166611
IC3638,6662,IC363866621
IC3639,6663,IC363966631
IC3640,6664,IC364066641
IC3641,6665,IC364166651
IC3642,6666,IC364266661
IC3643,6667,IC364366671
IC3830,6668,IC383066681
IC3831,6669,IC383166691
IC3832,6670,IC383266701
IC3833,6671,IC383366711
IC3834,6672,IC383466721
IC3835,6673,IC383566731
L3791,6674,L379166741
IC2120,6675,IC212066751
IC3832,6676,IC383266761
IC3833,6677,IC383366771
IC3834,6678,IC383466781
L5958,6679,L595866791
L5960,6680,L596066801
L5962,6681,L596266811
TRN18518,6682,TRN1851866821
IC90,6683,IC9066831
IC97,6684,IC9766841
IC1743,6685,IC174366851
IC2104,6687,IC210466871
IC2105,6688,IC210566881
IC2108,6689,IC210866891
IC2109,6690,IC210966901
IC2113,6691,IC211366911
IC2114,6692,IC211466921
IC2115,6693,IC211566931
IC2116,6694,IC211666941
IC2117,6695,IC211766951
IC2118,6696,IC211866961
IC2119,6697,IC211966971
IC2120,6698,IC212066981
IC2128,6700,IC212867001
IC2129,6701,IC212967011
IC2131,6702,IC213167021
IC2133,6703,IC213367031
IC2135,6704,IC213567041
IC2136,6705,IC213667051
IC2138,6706,IC213867061
IC2139,6707,IC213967071
IC2144,6708,IC214467081
IC3743,6710,IC374367101
IC3843,6712,IC384367121
IC4618,6713,IC461867131
IC4629,6714,IC462967141
L4858,6715,L485867151
L4859,6716,L485967161
L4860,6717,L486067171
L4861,6718,L486167181
L4862,6719,L486267191
L4863,6720,L486367201
L4864,6721,L486467211
L4865,6722,L486567221
IC1744,6686,IC174466861
IC2122,6699,IC212266991
IC2422,6709,IC242267091
IC3744,6711,IC374467111
IC508,6723,IC50867231
IC509,6724,IC50967241
IC510,6725,IC51067251
IC511,6726,IC51167261
IC512,6727,IC51267271
IC513,6728,IC51367281
IC514,6729,IC51467291
IC515,6730,IC51567301
IC516,6731,IC51667311
IC1508,6732,IC150867321
IC1509,6733,IC150967331
IC1510,6734,IC151067341
IC1511,6735,IC151167351
IC1512,6736,IC151267361
IC1513,6737,IC151367371
IC1514,6738,IC151467381
IC1515,6739,IC151567391
IC1516,6740,IC151667401
IC1608,6741,IC160867411
IC1609,6742,IC160967421
IC1610,6743,IC161067431
IC1611,6744,IC161167441
IC1612,6745,IC161267451
IC1613,6746,IC161367461
IC1614,6747,IC161467471
IC1615,6748,IC161567481
IC1616,6749,IC161667491
IC1908,6750,IC190867501
IC1909,6751,IC190967511
IC1910,6752,IC191067521
IC1911,6753,IC191167531
IC1912,6754,IC191267541
IC1913,6755,IC191367551
IC1914,6756,IC191467561
IC1915,6757,IC191567571
IC1916,6758,IC191667581
IC2307,6759,IC230767591
IC2308,6760,IC230867601
IC2309,6761,IC230967611
IC2310,6762,IC231067621
IC2311,6763,IC231167631
IC2312,6764,IC231267641
IC2313,6765,IC231367651
IC2314,6766,IC231467661
IC2315,6767,IC231567671
IC2333,6768,IC233367681
IC2334,6769,IC233467691
IC2335,6770,IC233567701
IC2336,6771,IC233667711
IC2337,6772,IC233767721
IC2338,6773,IC233867731
IC2339,6774,IC233967741
IC2340,6775,IC234067751
IC2341,6776,IC234167761
IC2905,6777,IC290567771
IC2906,6778,IC290667781
IC2907,6779,IC290767791
IC2908,6780,IC290867801
IC2909,6781,IC290967811
IC2910,6782,IC291067821
IC2911,6783,IC291167831
IC2912,6784,IC291267841
IC2913,6785,IC291367851
IC2914,6786,IC291467861
IC2915,6787,IC291567871
IC2916,6788,IC291667881
IC2917,6789,IC291767891
IC2918,6790,IC291867901
IC2919,6791,IC291967911
IC3804,6792,IC380467921
IC3805,6793,IC380567931
IC3806,6794,IC380667941
IC3807,6795,IC380767951
IC3808,6796,IC380867961
IC3809,6797,IC380967971
IC3810,6798,IC381067981
IC3811,6799,IC381167991
IC3812,6800,IC381268001
IC3813,6801,IC381368011
IC3814,6802,IC381468021
IC3815,6803,IC381568031
IC3816,6804,IC381668041
IC3817,6805,IC381768051
IC3818,6806,IC381868061
IC3819,6807,IC381968071
IC9227,6808,IC922768081
IC9231,6809,IC923168091
IC9235,6810,IC923568101
IC9239,6811,IC923968111
IC9243,6812,IC924368121
IC9247,6813,IC924768131
IC9251,6814,IC925168141
IC9255,6815,IC925568151
IC9259,6816,IC925968161
IC9263,6817,IC926368171
ICT6949,6818,ICT694968181
L4557,6819,L455768191
L4559,6820,L455968201
L4561,6821,L456168211
L4563,6822,L456368221
L4580,6823,L458068231
L4582,6824,L458268241
L4584,6825,L458468251
L4586,6826,L458668261
L5258,6827,L525868271
L5259,6828,L525968281
L5260,6829,L526068291
L5261,6830,L526168301
L5262,6831,L526268311
L5263,6832,L526368321
L5264,6833,L526468331
L5265,6834,L526568341
L5266,6835,L526668351
L5268,6836,L526868361
L5269,6837,L526968371
L5270,6838,L527068381
L5271,6839,L527168391
L5272,6840,L527268401
L5275,6841,L527568411
L5277,6842,L527768421
L5278,6843,L527868431
L5279,6844,L527968441
L5280,6845,L528068451
L5281,6846,L528168461
L5282,6847,L528268471
L5283,6848,L528368481
L5284,6849,L528468491
L5285,6850,L528568501
L5286,6851,L528668511
L5287,6852,L528768521
L5288,6853,L528868531
L5289,6854,L528968541
L5290,6855,L529068551
L5291,6856,L529168561
THA9309,6857,THA930968571
THA9315,6858,THA931568581
THA9322,6859,THA932268591
THA9327,6860,THA932768601
THA9328,6861,THA932868611
THA9334,6862,THA933468621
THA9339,6863,THA933968631
THA9340,6864,THA934068641
THA9352,6865,THA935268651
THA9926,6866,THA992668661
THA9993,6867,THA999368671
THA9994,6868,THA999468681
IC1632,6869,IC163268691
IC1532,6870,IC153268701
IC1633,6871,IC163368711
IC1533,6872,IC153368721
IC1634,6873,IC163468731
IC1534,6874,IC153468741
IC1635,6875,IC163568751
IC1535,6876,IC153568761
IC1636,6877,IC163668771
IC1536,6878,IC153668781
IC1637,6879,IC163768791
IC1537,6880,IC153768801
IC1638,6881,IC163868811
IC1538,6882,IC153868821
IC1639,6883,IC163968831
IC1539,6884,IC153968841
IC1640,6885,IC164068851
IC1540,6886,IC154068861
IC1932,6887,IC193268871
IC1933,6888,IC193368881
IC1934,6889,IC193468891
IC1935,6890,IC193568901
IC1936,6891,IC193668911
IC1937,6892,IC193768921
IC1938,6893,IC193868931
IC1939,6894,IC193968941
IC1940,6895,IC194068951
IC2340,6896,IC234068961
IC9220,6897,IC922068971
IC9224,6898,IC922468981
IC9228,6899,IC922868991
IC9232,6900,IC923269001
IC9236,6901,IC923669011
IC9240,6902,IC924069021
IC9244,6903,IC924469031
IC9248,6904,IC924869041
IC9252,6905,IC925269051
THA9352,6906,THA935269061
IC2419,6907,IC241969071
IC2428,6908,IC242869081
IC2435,6909,IC243569091
IC4606,6910,IC460669101
IC4614,6911,IC461469111
IC4631,6912,IC463169121
IC4640,6913,IC464069131
L4577,6914,L457769141
L4578,6915,L457869151
L6055,6916,L605569161
P7514,6917,P751469171
P7684,6918,P768469181
P8481,6919,P848169191
L4580,6920,L458069201
IC521,6921,IC52169211
IC2221,6922,IC222169221
IC3709,6923,IC370969231
THA9322,6924,THA932269241
IC506,6925,IC50669251
IC507,6926,IC50769261
IC508,6927,IC50869271
IC509,6928,IC50969281
IC511,6929,IC51169291
IC517,6930,IC51769301
IC518,6931,IC51869311
IC519,6932,IC51969321
IC520,6933,IC52069331
IC527,6934,IC52769341
IC528,6935,IC52869351
IC529,6936,IC52969361
IC530,6937,IC53069371
IC531,6938,IC53169381
IC541,6939,IC54169391
IC542,6940,IC54269401
IC543,6941,IC54369411
IC544,6942,IC54469421
IC1504,6943,IC150469431
IC1505,6944,IC150569441
IC1506,6945,IC150669451
IC1507,6946,IC150769461
IC1517,6947,IC151769471
IC1518,6948,IC151869481
IC1520,6949,IC152069491
IC1629,6950,IC162969501
IC1529,6951,IC152969511
IC1630,6952,IC163069521
IC1530,6953,IC153069531
IC1631,6954,IC163169541
IC1531,6955,IC153169551
IC1632,6956,IC163269561
IC1532,6957,IC153269571
IC1633,6958,IC163369581
IC1533,6959,IC153369591
IC1634,6960,IC163469601
IC1534,6961,IC153469611
IC1635,6962,IC163569621
IC1535,6963,IC153569631
IC1636,6964,IC163669641
IC1536,6965,IC153669651
IC1638,6966,IC163869661
IC1538,6967,IC153869671
IC1639,6968,IC163969681
IC1539,6969,IC153969691
IC1640,6970,IC164069701
IC1540,6971,IC154069711
IC1641,6972,IC164169721
IC1541,6973,IC154169731
IC1642,6974,IC164269741
IC1542,6975,IC154269751
IC1643,6976,IC164369761
IC1543,6977,IC154369771
IC1544,6978,IC154469781
IC1607,6980,IC160769801
IC1617,6981,IC161769811
IC1618,6982,IC161869821
IC1620,6983,IC162069831
IC1927,6984,IC192769841
IC1928,6985,IC192869851
IC1929,6986,IC192969861
IC1930,6987,IC193069871
IC1931,6988,IC193169881
IC1932,6989,IC193269891
IC1933,6990,IC193369901
IC1934,6991,IC193469911
IC1935,6992,IC193569921
IC1936,6993,IC193669931
IC1937,6994,IC193769941
IC1938,6995,IC193869951
IC1939,6996,IC193969961
IC1940,6997,IC194069971
IC1941,6998,IC194169981
IC1942,6999,IC194269991
IC1943,7000,IC194370001
IC2129,7001,IC212970011
IC2205,7002,IC220570021
IC2206,7003,IC220670031
IC2207,7004,IC220770041
IC2208,7005,IC220870051
IC2209,7006,IC220970061
IC2210,7007,IC221070071
IC2211,7008,IC221170081
IC2212,7009,IC221270091
IC2213,7010,IC221370101
IC2214,7011,IC221470111
IC2215,7012,IC221570121
IC2216,7013,IC221670131
IC2217,7014,IC221770141
IC2218,7015,IC221870151
IC2219,7016,IC221970161
IC2220,7017,IC222070171
IC2221,7018,IC222170181
IC2227,7019,IC222770191
IC2228,7020,IC222870201
IC2229,7021,IC222970211
IC2230,7022,IC223070221
IC2231,7023,IC223170231
IC2232,7024,IC223270241
IC2233,7025,IC223370251
IC2234,7026,IC223470261
IC2235,7027,IC223570271
IC2236,7028,IC223670281
IC2237,7029,IC223770291
IC2238,7030,IC223870301
IC2239,7031,IC223970311
IC2240,7032,IC224070321
IC2241,7033,IC224170331
IC2242,7034,IC224270341
IC2243,7035,IC224370351
IC2303,7036,IC230370361
IC2304,7037,IC230470371
IC2305,7038,IC230570381
IC2306,7039,IC230670391
IC2307,7040,IC230770401
IC2308,7041,IC230870411
IC2309,7042,IC230970421
IC2310,7043,IC231070431
IC2311,7044,IC231170441
IC2312,7045,IC231270451
IC2313,7046,IC231370461
IC2314,7047,IC231470471
IC2315,7048,IC231570481
IC2316,7049,IC231670491
IC2317,7050,IC231770501
IC2318,7051,IC231870511
IC2319,7052,IC231970521
IC2329,7053,IC232970531
IC2330,7054,IC233070541
IC2331,7055,IC233170551
IC2332,7056,IC233270561
IC2333,7057,IC233370571
IC2334,7058,IC233470581
IC2335,7059,IC233570591
IC2336,7060,IC233670601
IC2337,7061,IC233770611
IC2338,7062,IC233870621
IC2339,7063,IC233970631
IC2340,7064,IC234070641
IC2341,7065,IC234170651
IC2342,7066,IC234270661
IC2343,7067,IC234370671
IC2344,7068,IC234470681
IC2345,7069,IC234570691
IC2904,7070,IC290470701
IC2905,7071,IC290570711
IC2906,7072,IC290670721
IC2907,7073,IC290770731
IC2908,7074,IC290870741
IC2909,7075,IC290970751
IC2910,7076,IC291070761
IC2911,7077,IC291170771
IC2912,7078,IC291270781
IC2913,7079,IC291370791
IC2914,7080,IC291470801
IC2915,7081,IC291570811
IC2916,7082,IC291670821
IC2917,7083,IC291770831
IC2918,7084,IC291870841
IC2919,7085,IC291970851
IC2928,7086,IC292870861
IC2929,7087,IC292970871
IC2930,7088,IC293070881
IC2931,7089,IC293170891
IC2932,7090,IC293270901
IC2933,7091,IC293370911
IC2934,7092,IC293470921
IC2935,7093,IC293570931
IC2936,7094,IC293670941
IC2937,7095,IC293770951
IC2938,7096,IC293870961
IC2939,7097,IC293970971
IC2940,7098,IC294070981
IC2941,7099,IC294170991
IC2942,7100,IC294271001
IC2943,7101,IC294371011
IC3604,7102,IC360471021
IC3605,7103,IC360571031
IC3606,7104,IC360671041
IC3607,7105,IC360771051
IC3608,7106,IC360871061
IC3609,7107,IC360971071
IC3610,7108,IC361071081
IC3611,7109,IC361171091
IC3612,7110,IC361271101
IC3613,7111,IC361371111
IC3614,7112,IC361471121
IC3615,7113,IC361571131
IC3616,7114,IC361671141
IC3617,7115,IC361771151
IC3618,7116,IC361871161
IC3619,7117,IC361971171
IC3628,7118,IC362871181
IC3629,7119,IC362971191
IC3630,7120,IC363071201
IC3631,7121,IC363171211
IC3632,7122,IC363271221
IC3633,7123,IC363371231
IC3634,7124,IC363471241
IC3635,7125,IC363571251
IC3636,7126,IC363671261
IC3637,7127,IC363771271
IC3638,7128,IC363871281
IC3639,7129,IC363971291
IC3640,7130,IC364071301
IC3641,7131,IC364171311
IC3642,7132,IC364271321
IC3643,7133,IC364371331
IC3644,7134,IC364471341
IC3645,7135,IC364571351
IC3827,7136,IC382771361
IC3828,7137,IC382871371
IC3829,7138,IC382971381
IC3830,7139,IC383071391
IC3831,7140,IC383171401
IC3834,7141,IC383471411
IC3835,7142,IC383571421
IC3836,7143,IC383671431
IC3837,7144,IC383771441
IC3838,7145,IC383871451
IC3839,7146,IC383971461
IC3840,7147,IC384071471
IC3841,7148,IC384171481
IC3842,7149,IC384271491
IC3843,7150,IC384371501
IC12205,7151,IC1220571511
IC12206,7152,IC1220671521
IC12207,7153,IC1220771531
IC12208,7154,IC1220871541
IC12209,7155,IC1220971551
IC12210,7156,IC1221071561
IC12211,7157,IC1221171571
IC12212,7158,IC1221271581
IC12213,7159,IC1221371591
IC12214,7160,IC1221471601
IC12215,7161,IC1221571611
IC12216,7162,IC1221671621
IC12217,7163,IC1221771631
IC12218,7164,IC1221871641
IC12219,7165,IC1221971651
IC12220,7166,IC1222071661
IC12221,7167,IC1222171671
IC12227,7168,IC1222771681
IC12228,7169,IC1222871691
IC12229,7170,IC1222971701
IC12230,7171,IC1223071711
IC12231,7172,IC1223171721
IC12232,7173,IC1223271731
IC12233,7174,IC1223371741
IC12234,7175,IC1223471751
IC12235,7176,IC1223571761
IC12236,7177,IC1223671771
IC12237,7178,IC1223771781
IC12238,7179,IC1223871791
IC12239,7180,IC1223971801
IC12240,7181,IC1224071811
IC12241,7182,IC1224171821
IC12242,7183,IC1224271831
IC12243,7184,IC1224371841
ICE10,7185,ICE1071851
ICE11,7186,ICE1171861
ICE14,7187,ICE1471871
ICE15,7188,ICE1571881
ICE16,7189,ICE1671891
ICE17,7190,ICE1771901
ICE18,7191,ICE1871911
L3755,7192,L375571921
L3756,7193,L375671931
L3757,7194,L375771941
L3758,7195,L375871951
L3759,7196,L375971961
L3760,7197,L376071971
L3761,7198,L376171981
L3762,7199,L376271991
L3763,7200,L376372001
L3764,7201,L376472011
L3765,7202,L376572021
L3766,7203,L376672031
L3767,7204,L376772041
L3768,7205,L376872051
L3769,7206,L376972061
L3770,7207,L377072071
L3771,7208,L377172081
L3772,7209,L377272091
L3777,7210,L377772101
L3778,7211,L377872111
L3779,7212,L377972121
L3780,7213,L378072131
L3781,7214,L378172141
L3782,7215,L378272151
L3783,7216,L378372161
L3784,7217,L378472171
L3785,7218,L378572181
L3786,7219,L378672191
L3787,7220,L378772201
L3788,7221,L378872211
L3789,7222,L378972221
L3790,7223,L379072231
L3791,7224,L379172241
L3792,7225,L379272251
L3793,7226,L379372261
THA9401,7227,THA940172271
THA9412,7228,THA941272281
THA9413,7229,THA941372291
THA9424,7230,THA942472301
THA9437,7231,THA943772311
THA9448,7232,THA944872321
THA9461,7233,THA946172331
THA9472,7234,THA947272341
THA9473,7235,THA947372351
THA9484,7236,THA948472361
IC1643,7237,IC164372371
IC1543,7238,IC154372381
IC1545,6979,IC154569791
IC2113,7239,IC211372391
IC2340,7240,IC234072401
IC3620,7241,IC362072411
IC3840,7242,IC384072421
P8621,7243,P862172431
IC106,7244,IC10672441
IC107,7245,IC10772451
IC108,7246,IC10872461
IC109,7247,IC10972471
IC110,7248,IC11072481
IC111,7249,IC11172491
IC112,7250,IC11272501
IC113,7251,IC11372511
IC114,7252,IC11472521
IC115,7253,IC11572531
IC116,7254,IC11672541
IC117,7255,IC11772551
IC118,7256,IC11872561
IC119,7257,IC11972571
IC120,7258,IC12072581
IC121,7259,IC12172591
IC122,7260,IC12272601
IC123,7261,IC12372611
IC404,7262,IC40472621
IC405,7263,IC40572631
IC406,7264,IC40672641
IC407,7265,IC40772651
IC408,7266,IC40872661
IC409,7267,IC40972671
IC410,7268,IC41072681
IC411,7269,IC41172691
IC412,7270,IC41272701
IC413,7271,IC41372711
IC414,7272,IC41472721
IC415,7273,IC41572731
IC416,7274,IC41672741
IC417,7275,IC41772751
IC418,7276,IC41872761
IC419,7277,IC41972771
IC420,7278,IC42072781
IC421,7279,IC42172791
IC426,7280,IC42672801
IC427,7281,IC42772811
IC428,7282,IC42872821
IC429,7283,IC42972831
IC430,7284,IC43072841
IC431,7285,IC43172851
IC432,7286,IC43272861
IC433,7287,IC43372871
IC434,7288,IC43472881
IC435,7289,IC43572891
IC436,7290,IC43672901
IC437,7291,IC43772911
IC438,7292,IC43872921
IC439,7293,IC43972931
IC440,7294,IC44072941
IC441,7295,IC44172951
IC442,7296,IC44272961
IC505,7297,IC50572971
IC506,7298,IC50672981
IC507,7299,IC50772991
IC508,7300,IC50873001
IC509,7301,IC50973011
IC510,7302,IC51073021
IC511,7303,IC51173031
IC512,7304,IC51273041
IC513,7305,IC51373051
IC514,7306,IC51473061
IC515,7307,IC51573071
IC516,7308,IC51673081
IC517,7309,IC51773091
IC518,7310,IC51873101
IC519,7311,IC51973111
IC520,7312,IC52073121
IC528,7313,IC52873131
IC529,7314,IC52973141
IC530,7315,IC53073151
IC531,7316,IC53173161
IC532,7317,IC53273171
IC533,7318,IC53373181
IC534,7319,IC53473191
IC535,7320,IC53573201
IC536,7321,IC53673211
IC537,7322,IC53773221
IC538,7323,IC53873231
IC539,7324,IC53973241
IC540,7325,IC54073251
IC541,7326,IC54173261
IC542,7327,IC54273271
IC543,7328,IC54373281
IC544,7329,IC54473291
IC904,7330,IC90473301
IC905,7331,IC90573311
IC906,7332,IC90673321
IC907,7333,IC90773331
IC908,7334,IC90873341
IC909,7335,IC90973351
IC910,7336,IC91073361
IC911,7337,IC91173371
IC912,7338,IC91273381
IC913,7339,IC91373391
IC914,7340,IC91473401
IC915,7341,IC91573411
IC916,7342,IC91673421
IC917,7343,IC91773431
IC918,7344,IC91873441
IC919,7345,IC91973451
IC920,7346,IC92073461
IC921,7347,IC92173471
IC927,7348,IC92773481
IC928,7349,IC92873491
IC929,7350,IC92973501
IC930,7351,IC93073511
IC931,7352,IC93173521
IC932,7353,IC93273531
IC933,7354,IC93373541
IC934,7355,IC93473551
IC935,7356,IC93573561
IC936,7357,IC93673571
IC937,7358,IC93773581
IC938,7359,IC93873591
IC939,7360,IC93973601
IC940,7361,IC94073611
IC941,7362,IC94173621
IC942,7363,IC94273631
IC943,7364,IC94373641
IC944,7365,IC94473651
IC1503,7366,IC150373661
IC1504,7367,IC150473671
IC1505,7368,IC150573681
IC1506,7369,IC150673691
IC1507,7370,IC150773701
IC1508,7371,IC150873711
IC1509,7372,IC150973721
IC1510,7373,IC151073731
IC1511,7374,IC151173741
IC1512,7375,IC151273751
IC1513,7376,IC151373761
IC1514,7377,IC151473771
IC1515,7378,IC151573781
IC1516,7379,IC151673791
IC1517,7380,IC151773801
IC1518,7381,IC151873811
IC1519,7382,IC151973821
IC1520,7383,IC152073831
IC1627,7384,IC162773841
IC1527,7385,IC152773851
IC1628,7386,IC162873861
IC1528,7387,IC152873871
IC1629,7388,IC162973881
IC1529,7389,IC152973891
IC1630,7390,IC163073901
IC1530,7391,IC153073911
IC1631,7392,IC163173921
IC1531,7393,IC153173931
IC1532,7394,IC153273941
IC1633,7395,IC163373951
IC1533,7396,IC153373961
IC1634,7397,IC163473971
IC1534,7398,IC153473981
IC1635,7399,IC163573991
IC1535,7400,IC153574001
IC1636,7401,IC163674011
IC1536,7402,IC153674021
IC1637,7403,IC163774031
IC1537,7404,IC153774041
IC1638,7405,IC163874051
IC1538,7406,IC153874061
IC1639,7407,IC163974071
IC1539,7408,IC153974081
IC1641,7409,IC164174091
IC1541,7410,IC154174101
IC1642,7411,IC164274111
IC1542,7412,IC154274121
IC1543,7413,IC154374131
IC1544,7414,IC154474141
IC1605,7415,IC160574151
IC1606,7416,IC160674161
IC1607,7417,IC160774171
IC1608,7418,IC160874181
IC1609,7419,IC160974191
IC1610,7420,IC161074201
IC1611,7421,IC161174211
IC1612,7422,IC161274221
IC1613,7423,IC161374231
IC1614,7424,IC161474241
IC1615,7425,IC161574251
IC1616,7426,IC161674261
IC1617,7427,IC161774271
IC1618,7428,IC161874281
IC1619,7429,IC161974291
IC1620,7430,IC162074301
IC1712,7431,IC171274311
IC1713,7432,IC171374321
IC1728,7433,IC172874331
IC1731,7434,IC173174341
IC1736,7435,IC173674351
IC1739,7436,IC173974361
IC1741,7437,IC174174371
IC1742,7438,IC174274381
IC2206,7439,IC220674391
IC2207,7440,IC220774401
IC2208,7441,IC220874411
IC2211,7442,IC221174421
IC2215,7443,IC221574431
IC2216,7444,IC221674441
IC2217,7445,IC221774451
IC2218,7446,IC221874461
IC2221,7447,IC222174471
IC2227,7448,IC222774481
IC2228,7449,IC222874491
IC2229,7450,IC222974501
IC2233,7451,IC223374511
IC2234,7452,IC223474521
IC2237,7453,IC223774531
IC2238,7454,IC223874541
IC2241,7455,IC224174551
IC2405,7456,IC240574561
IC2406,7457,IC240674571
IC2409,7458,IC240974581
IC2410,7459,IC241074591
IC2411,7460,IC241174601
IC2412,7461,IC241274611
IC2414,7462,IC241474621
IC2415,7463,IC241574631
IC2416,7464,IC241674641
IC2417,7465,IC241774651
IC2418,7466,IC241874661
IC2420,7467,IC242074671
IC2421,7468,IC242174681
IC2426,7469,IC242674691
IC2427,7470,IC242774701
IC2429,7471,IC242974711
IC2430,7472,IC243074721
IC2432,7473,IC243274731
IC2433,7474,IC243374741
IC2434,7475,IC243474751
IC2436,7476,IC243674761
IC2437,7477,IC243774771
IC2438,7478,IC243874781
IC2439,7479,IC243974791
IC2441,7480,IC244174801
IC2442,7481,IC244274811
IC2443,7482,IC244374821
IC3237,7483,IC323774831
IC3712,7484,IC371274841
IC3715,7485,IC371574851
IC3735,7486,IC373574861
IC3738,7487,IC373874871
IC3739,7488,IC373974881
IC3740,7489,IC374074891
IC3741,7490,IC374174901
IC3804,7491,IC380474911
IC3805,7492,IC380574921
IC3806,7493,IC380674931
IC3807,7494,IC380774941
IC3808,7495,IC380874951
IC3809,7496,IC380974961
IC3810,7497,IC381074971
IC3811,7498,IC381174981
IC3812,7499,IC381274991
IC3813,7500,IC381375001
IC3814,7501,IC381475011
IC3815,7502,IC381575021
IC3816,7503,IC381675031
IC3817,7504,IC381775041
